,,Kt1,Kt2,Kt3,Kt4,Kt5,Kt6,Kt7,Kt8,Kt9,Kt10,Kt11,Kt12,Kt13,Kt14,Kt15,,,,,,
Sr14,Ktr14,0,0.01915856,0,0,0.007082466,0,0,0.029451661,0,0,0,0,0,0,0.031410927,,,,,,
Sr14,Ktr15,0.0189106,0,0,0.008133261,0,0,0.024191583,0,0,0,0,0,0,0.030339556,0,,,,,,
Sr14,Ktr16,0,0,0.010707055,0,0,0.024045915,0,0,0,0,0,0,0.031941134,0,0,,,,,,
Sr14,Ktr17,0,0.011711558,0,0,0.023528678,0,0,0,0,0,0,0.026053101,0,0,0.005541821,,,,,,
Sr14,Ktr18,0.008643649,0,0,0.011746278,0,0,0,0,0,0,0.033672024,0,0,0.004306429,0,,,,,,
Sr14,Ktr19,0,0,0.023578221,0,0,0,0,0,0,0.031449203,0,0,0.007690499,0,0.017994647,,,,,,
Sr14,Ktr20,0,0.019122008,0,0,0,0,0,0,0.027897765,0,0,0.007903302,0,0.014175211,0,,,,,,
Sr14,Ktr21,0.019430731,0,0,0,0,0,0,0.030437814,0,0,0.006131656,0,0.018524563,0,0,,,,,,
Sr14,Ktr22,0,0,0,0,0,0,0.021504202,0,0,0.006293081,0,0.017027058,0,0,0.025873657,,,,,,
Sr14,Ktr23,0,0,0,0,0,0.027575292,0,0,0.005588305,0,0.013909165,0,0,0.026521858,0,,,,,,
Sr14,Ktr24,0,0,0,0,0.032000411,0,0,0.00807909,0,0.012208322,0,0,0.019987395,0,0,,,,,,
Sr14,Ktr25,0,0,0,0.018615712,0,0,0.007293986,0,0.015204636,0,0,0.019850224,0,0,0,,,,,,
Sr14,Ktr26,0,0,0.033812519,0,0,0.007885739,0,0.013131286,0,0,0.022164258,0,0,0,0,,,,,,
Sr14,Ktr27,0,0.026954084,0,0,0.006684016,0,0.019153139,0,0,0.029767948,0,0,0,0,0,,,,,,
Sr14,Ktr28,0.029789495,0,0,0.006083972,0,0.022998357,0,0,0.025449662,0,0,0,0,0,0,,,,,,
Sr14,Ktr29,0,0,0.007346783,0,0.016153557,0,0,0.015773093,0,0,0,0,0,0,0,,,,,,
Sr14,Ktr30,0,0.005793974,0,0.017693283,0,0,0.018240425,0,0,0,0,0,0,0,0,,,,,,
Sr14,Ktr31,0.00654383,0,0.017608917,0,0,0.017601985,0,0,0,0,0,0,0,0,0,,,,,,
Sr14,Ktr32,0,0.01788897,0,0,0.023954715,0,0,0,0,0,0,0,0,0,0,,,,,,
Sr14,Ktr33,0.016112236,0,0,0.024301558,0,0,0,0,0,0,0,0,0,0,0.002451108,,,,,,
Sr14,Ktr34,0,0,0.014969368,0,0,0,0,0,0,0,0,0,0,0.002362625,0,,,,,,
Sr14,Ktr35,0,0.023846062,0,0,0,0,0,0,0,0,0,0,0.001874566,0,0,,,,,,
Sr14,Ktr36,0.022922494,0,0,0,0,0,0,0,0,0,0,0.001779242,0,0,0,,,,,,
Sr14,Ktr37,0,0,0,0,0,0,0,0,0,0,0.002399935,0,0,0,0,,,,,,
Sr14,Ktr38,0,0,0,0,0,0,0,0,0,0.001239359,0,0,0,0,0,,,,,,
Sr14,Ktr39,0,0,0,0,0,0,0,0,0.001590454,0,0,0,0,0,0,,,,,,
Sr14,Ktr40,0,0,0,0,0,0,0,0.002091385,0,0,0,0,0,0,0,,,,,,
Sr14,Ktr41,0,0,0,0,0,0,0.001969168,0,0,0,0,0,0,0,0.023288967,,,,,,
Sr14,Ktr42,0,0,0,0,0,0.002360819,0,0,0,0,0,0,0,0.016657565,0.034084982,,,,,,
Sr14,Ktr43,0,0,0,0,0.00200022,0,0,0,0,0,0,0,0.009598064,0.034279752,0,,,,,,
Sr14,Ktr44,0,0,0,0.001842711,0,0,0,0,0,0,0,0.022066173,0.021236817,0,0,,,,,,
Sr14,Ktr45,0,0,0.001530579,0,0,0,0,0,0,0,0.020609955,0.031325811,0,0,0.009984532,,,,,,
Sr14,Ktr46,0,0.001422483,0,0,0,0,0,0,0,0.020653572,0.029267832,0,0,0.011198541,0.020876384,,,,,,
Sr14,Ktr47,0.001837909,0,0,0,0,0,0,0,0.020656747,0.044969702,0,0,0.010987404,0.018932186,0.159203449,,,,,,
Sr14,Ktr48,0,0,0,0,0,0,0,0.017947216,0.057906621,0,0,0.008172859,0.019773413,0.211330453,0.089095703,,,,,,
Sr14,Ktr49,0,0,0,0,0,0,0.017292008,0.042774057,0,0,0.009307866,0.019333126,0.209752826,0.118432075,0.026932475,,,,,,
Sr14,Ktr50,0,0,0,0,0,0.026408517,0.04421281,0,0,0.009274206,0.018041257,0.223343842,0.110138875,0.020554469,0.003370247,,,,,,
Sr14,Ktr51,0,0,0,0,0.016826411,0.038078686,0,0,0.007446885,0.016084329,0.175305649,0.115741281,0.020105738,0.001987694,0,,,,,,
Sr14,Ktr52,0,0,0,0.014492526,0.045102035,0,0,0.011018575,0.011714631,0.245691778,0.098919245,0.018150124,0.003630913,0,0,,,,,,
Sr14,Ktr53,0,0,0.016971929,0.036714945,0,0,0.00796431,0.016133023,0.239731039,0.101875545,0.024671323,0.002998993,0,0,0,,,,,,
Sr14,Ktr54,0,0.024686656,0.039916372,0,0,0.011103162,0.021924395,0.243246656,0.075401663,0.032745443,0.003050675,0,0,0,0.015662686,,,,,,
Sr14,Ktr55,0.019128989,0.044364588,0,0,0.010935806,0.019112384,0.188684136,0.08330838,0.016231181,0.003956197,0,0,0,0.008070237,0,,,,,,
Sr14,Ktr56,0.039280072,0,0,0.009318068,0.01861798,0.20769628,0.122053103,0.023897321,0.003348561,0,0,0,0.012820076,0,0.011188768,,,,,,
Sr14,Ktr57,0,0,0.012703062,0.020946829,0.188482098,0.111504456,0.014207006,0.004260824,0,0,0,0.016918474,0,0.007436501,0,,,,,,
Sr14,Ktr58,0,0.007052153,0.020016128,0.199469299,0.095239975,0.020418953,0.004814392,0,0,0,0.013283773,0,0.0139076,0,0,,,,,,
Sr14,Ktr59,0.009561695,0.01871546,0.221652791,0.085122512,0.023580397,0.004171818,0,0,0,0.014233506,0,0.015909779,0,0,0.02848503,,,,,,
Sr14,Ktr60,0.020943981,0.233719728,0.091783166,0.02369765,0.004817766,0,0,0,0.01121615,0,0.015825919,0,0,0.044964151,0,,,,,,
Sr14,Ktr61,0.193794978,0.076573747,0.01868808,0.003071441,0,0,0,0.012729296,0,0.01061392,0,0,0.017285597,0,0,,,,,,
Sr14,Ktr62,0.098048949,0.013805707,0.003503516,0,0,0,0.01033742,0,0.018381929,0,0,0.027670836,0,0,0.02692466,,,,,,
Sr14,Ktr63,0.023905042,0.00325413,0,0,0,0.014001806,0,0.010762604,0,0,0.016162589,0,0,0.023753076,0.010530342,,,,,,
Sr14,Ktr64,0.003845342,0,0,0,0.014978775,0,0.01139735,0,0,0.028706032,0,0,0.02793054,0.009746148,0,,,,,,
Sr14,Ktr65,0,0,0,0.009199932,0,0.008018789,0,0,0.032569218,0,0,0.021151907,0.010905128,0,0,,,,,,
Sr14,Ktr66,0,0,0.013922454,0,0.018597705,0,0,0.023970942,0,0,0.014347079,0.013367222,0,0,0,,,,,,
Sr14,Ktr67,0,0.011955195,0,0.012253484,0,0,0.035299171,0,0,0.022400118,0.011069436,0,0,0,0.037459678,,,,,,
Sr14,Ktr68,0.013264656,0,0.012049379,0,0,0.028510593,0,0,0.030250062,0.01185097,0,0,0,0.041330521,0,,,,,,
Sr14,Ktr69,0,0.015301598,0,0,0.020634339,0,0,0.031205262,0.011799804,0,0,0,0.032349921,0,0.019686972,,,,,,
Sr14,Ktr70,0.012423336,0,0,0.033361383,0,0,0.030489606,0.013942401,0,0,0,0.029621038,0,0.032863479,0,,,,,,
Sr14,Ktr71,0,0,0.029714564,0,0,0.03622299,0.010831812,0,0,0,0.022816549,0,0.038935304,0,0,,,,,,
Sr14,Ktr72,0,0.025467231,0,0,0.021811824,0.009581963,0,0,0,0.036952567,0,0.026735534,0,0,0,,,,,,
Sr14,Ktr73,0.030006033,0,0,0.016910162,0.011976129,0,0,0,0.03607607,0,0.027983699,0,0,0,0,,,,,,
Sr14,Ktr74,0,0,0.020568276,0.011347469,0,0,0,0.028060258,0,0.028777915,0,0,0,0,0,,,,,,
Sr14,Ktr75,0,0.028417108,0.009642241,0,0,0,0.037509019,0,0.027773455,0,0,0,0,0,0.004748164,,,,,,
Sr14,Ktr76,0.02712897,0.008085351,0,0,0,0.035555161,0,0.039879129,0,0,0,0,0,0.00554103,0,,,,,,
Sr14,Ktr77,0.011271165,0,0,0,0.035236325,0,0.022722841,0,0,0,0,0,0.004526599,0,0.025808687,,,,,,
Sr14,Ktr78,0,0,0,0.038393926,0,0.037890514,0,0,0,0,0,0.00644196,0,0.040480951,0.004764679,,,,,,
Sr14,Ktr79,0,0,0.035781296,0,0.030558381,0,0,0,0,0,0.004456758,0,0.031059347,0.006293058,0.067508172,,,,,,
Sr14,Ktr80,0,0.034492535,0,0.042199628,0,0,0,0,0,0.00663379,0,0.032195885,0.00461062,0.093615292,0.143209696,,,,,,
Sr14,Ktr81,0.034125527,0,0.03533624,0,0,0,0,0,0.005756321,0,0.022317816,0.003845411,0.082110423,0.168396091,0.170466823,,,,,,
Sr14,Ktr82,0,0.03195816,0,0,0,0,0,0.006993208,0,0.035599196,0.005704867,0.105324458,0.214695845,0.159416457,0.248942041,,,,,,
Sr14,Ktr83,0.028853486,0,0,0,0,0,0.007683883,0,0.036106418,0.004513868,0.089832735,0.213667143,0.161574853,0.271030602,0.293866991,,,,,,
Sr14,Ktr84,0,0,0,0,0,0.005386224,0,0.03215867,0.005167789,0.080643068,0.160565597,0.159025701,0.289769266,0.365340471,0.533011504,,,,,,
Sr14,Ktr85,0,0,0,0,0.005803751,0,0.033388685,0.006251889,0.063707489,0.155093652,0.159856441,0.197729299,0.367376536,0.4003033,0.600190976,,,,,,
Sr14,Ktr86,0,0,0,0.005518598,0,0.036825706,0.005597693,0.077679819,0.279465065,0.190724319,0.269828761,0.29085203,0.520171778,0.709231539,0.880268727,,,,,,
Sr14,Ktr87,0,0,0.005368185,0,0.029170973,0.004396236,0.095782505,0.162817928,0.124716735,0.236522898,0.31666388,0.7342006,0.600965249,0.545443314,0.492364539,,,,,,
Sr14,Ktr88,0,0.005322504,0,0.036766119,0.005498039,0.084887807,0.178677132,0.178029263,0.254779603,0.444334791,0.542384966,0.470635546,0.467968477,0.615615281,0.559818439,,,,,,
Sr14,Ktr89,0.005658971,0,0.044474473,0.003481711,0.088559057,0.178480645,0.11444039,0.22091286,0.274193232,0.774805285,0.900689719,0.522714637,0.786548909,0.596581254,0.562049595,,,,,,
Sr14,Ktr90,0,0.033853487,0.006546959,0.049615908,0.174153801,0.21021262,0.163123155,0.408356734,0.652343608,0.507303184,0.561009444,0.491625987,0.753035639,0.803674858,0.713935888,,,,,,
Sr14,Ktr91,0.03232443,0.004698158,0.104437664,0.190615495,0.171736246,0.229455877,0.448623524,0.626789353,0.515562543,0.271257959,0.632576199,0.515549039,0.537012907,0.583026288,0.780260623,,,,,,
Sr14,Ktr92,0.005371384,0.078813534,0.218230221,0.13298477,0.330615066,0.448238791,0.597020828,0.690191205,0.500556866,0.785463845,0.29942349,0.773556357,0.412892724,0.527458519,0.345212364,,,,,,
Sr14,Ktr93,0.076730415,0.143019553,0.236644087,0.299096815,0.366451072,0.728004375,0.487287914,0.753691767,0.459394199,0.667251426,0.539916602,0.520992165,0.488215188,0.507623299,0.498045548,,,,,,
Sr14,Ktr94,0.184689666,0.201285169,0.258250787,0.417798874,0.619637584,0.487539517,0.531637555,0.613480909,0.398958644,0.561501166,0.73933298,0.65252484,0.471679759,0.4054638,0.404256429,,,,,,
Sr14,Ktr95,0.173614741,0.325905916,0.312277006,0.495880023,0.306770489,0.634831859,0.659684527,0.4745972,0.711634331,0.404029032,0.708620935,0.254856266,0.324767577,0.382162475,0.514522791,,,,,,
Sr14,Ktr96,0.257159879,0.305422733,0.457989165,0.59953641,0.71310982,0.634291631,0.564508121,0.438951993,0.528221419,0.641123017,0.580906981,0.392917726,0.377699178,0.387390804,0.677758734,,,,,,
Sr14,Ktr97,0.36958742,0.384259599,0.524139343,0.495971875,0.63720866,0.572028976,0.687961587,0.553564565,0.390279314,0.39236518,0.444667977,0.407075312,0.792513999,0.630742326,0.546161591,,,,,,
Sr14,Ktr98,0.538578085,0.662254229,0.646521233,0.494507401,0.662374482,0.648818264,0.459681998,0.571276076,0.510020851,0.373120617,0.535604111,0.577427748,0.464512708,0.612340507,0.655920745,,,,,,
Sr14,Ktr99,0.592768549,0.57156362,0.577016866,0.382950417,0.546331411,0.449094013,0.820260644,0.464448916,0.318908134,0.452596332,0.439524459,0.621038001,0.449955527,0.780156963,0.53199313,,,,,,
Sr14,Ktr100,0.615893943,0.701930717,0.321459149,0.645253972,0.680150617,0.648714421,0.473407167,0.338017425,0.449284893,0.549851186,0.459098441,0.532979914,0.373443084,0.41872906,0.206162221,,,,,,
Sr14,Ktr101,0.570539031,0.637068668,0.583716555,0.575816202,0.512139949,0.571123564,0.498891039,0.570124413,0.472737872,0.782525191,0.454121322,0.397312814,0.419696866,0.236465685,0.393790658,,,,,,
Sr14,Ktr102,0.51500408,0.662785441,0.568999477,0.780649607,0.459004861,0.360342585,0.453339546,0.810197865,0.487361318,0.567873982,0.459500646,0.369931566,0.239251,0.426875365,0.519890025,,,,,,
Sr14,Ktr103,0.60699459,0.491748936,0.421055963,0.611511764,0.322375932,0.472125395,0.510393734,0.589888035,0.486409716,0.662076097,0.454492697,0.207018456,0.409641756,0.583548358,0.751220667,,,,,,
Sr14,Ktr104,0.548644421,0.615723752,0.461816179,0.363305316,0.419683678,0.553952353,0.555048475,0.65639023,0.554437423,0.382784894,0.180110044,0.464621698,0.572822495,0.442286993,0.800905994,,,,,,
Sr14,Ktr105,0.5996255,0.318071611,0.358881315,0.696747085,0.469038053,0.545651116,0.440011292,0.740450811,0.372346066,0.263421454,0.414325655,0.599941149,0.714079356,0.635693799,0.572630291,,,,,,
Sr14,Ktr106,0.441186696,0.380870183,0.399942562,0.613787329,0.624485408,0.437378661,0.502258753,0.313860717,0.277598705,0.554464921,0.594318895,0.622336396,0.590380739,0.740135719,0.411763712,,,,,,
Sr14,Ktr107,0.36959461,0.469433367,0.493495078,0.518042248,0.399158347,0.534485847,0.395896922,0.215268167,0.265836588,0.659949864,0.6637739,0.375835633,0.518554057,0.529995148,0.579324774,,,,,,
Sr14,Ktr108,0.414224312,0.467452974,0.528511422,0.329565616,0.396636819,0.525236325,0.289410399,0.390742774,0.788610764,0.660378511,0.769472734,0.733317865,0.808448415,0.506440616,0.54138458,,,,,,
Sr14,Ktr109,0.543632183,0.461160275,0.357432594,0.890019229,0.452366203,0.289034273,0.313054723,0.631839281,0.545849667,0.619356749,0.614292662,0.456089136,0.532638262,0.46676186,0.811972643,,,,,,
Sr14,Ktr110,0.5564502,0.541594182,0.619376893,0.483062628,0.238140262,0.310048906,0.560675278,0.604501337,0.710962068,0.262558904,0.69161943,0.532016893,0.65856207,0.543479258,0.404855052,,,,,,
Sr14,Ktr111,0.543619622,0.749421134,0.376023843,0.212089455,0.4873672,0.404030753,0.444319984,0.544749734,0.718735348,0.579412354,0.731575097,0.610707099,0.66791001,0.828321194,0.812579542,,,,,,
Sr14,Ktr112,0.562474365,0.578925929,0.227150245,0.577692149,0.54734598,0.598750635,0.634526015,0.405224327,0.458509448,0.742546237,0.509987466,0.603720891,0.424486835,1,0.427617445,,,,,,
Sr14,Ktr113,0.43524858,0.208503719,0.433535613,0.462079737,0.320232619,0.622922609,0.711484259,0.705074854,0.464518383,0.485841529,0.51981987,0.748177158,0.577957783,0.474828738,0.648950146,,,,,,
Sr14,Ktr114,0.24431205,0.500395666,0.733741764,0.55511133,0.708646355,0.537147438,0.49815717,0.634039661,0.812951137,0.71402503,0.798343495,0.725270176,0.286360382,0.389828305,0.973218255,,,,,,
Sr14,Ktr115,0.413211445,0.569786255,0.559940503,0.455179574,0.411143282,0.425024738,0.763214397,0.923785366,0.47468282,0.830586365,0.707283358,0.466373214,0.712051267,0.785178396,0.877835251,,,,,,
Sr14,Ktr116,0.536607268,0.723755643,0.759207701,0.703283209,0.505389917,0.749886571,0.716270711,0.528982746,0.745241888,0.531572285,0.409288363,0.651013445,0.666377036,0.821722004,0.94766236,,,,,,
Sr14,Ktr117,0.57250241,0.573993899,0.364432181,0.477520468,0.850688231,0.699467338,0.875979285,0.628572853,0.59667928,0.309308334,0.497263438,0.66546427,0.977759574,1,0.791220533,,,,,,
Sr14,Ktr118,0.602977221,0.429148322,0.553951336,0.524926145,0.713716606,0.675965983,0.670558572,0.462841621,0.464030905,0.539565747,0.6720737,1,1,0.694803099,1,,,,,,
Sr14,Ktr119,0.594519069,0.453764936,0.645702668,0.820038884,0.769525469,1,0.922829777,0.469605572,0.497430413,0.700067326,1,0.739029867,0.720192584,0.547603807,0.655211101,,,,,,
Sr14,Ktr120,0.540184433,0.671494831,0.737135541,0.785668851,0.865933442,0.642657785,0.383060661,0.576565976,0.642043668,0.6267829,0.934619823,0.998941477,1,0.666418108,0.915566714,,,,,,
Sr14,Ktr121,0.629889036,0.480497376,0.61738233,0.733960302,0.865916308,0.486434266,0.653359439,0.823819061,1,0.947740825,0.864634614,0.773897798,0.712365709,1,0.811309092,,,,,,
Sr14,Ktr122,0.626958792,0.730978942,0.829924908,0.895725074,0.375153637,0.484154627,0.153412357,1,0.810522785,0.6684841,1,1,0.795695563,0.830166781,0.953814671,,,,,,
Sr14,Ktr123,0.671218034,0.996566682,0.569449261,0.440467233,0.260090131,0.554248891,0.65116663,0.642827465,0.633388138,0.767473947,0.874171631,0.566975906,0.978519934,0.81719545,0.837594649,,,,,,
Sr14,Ktr124,0.834198891,0.576743227,0.524662932,0.498971666,0.831809952,0.888074833,0.932075848,0.94000932,0.932442068,0.806838204,0.402097127,1,0.811522473,0.935851845,0.518429892,,,,,,
Sr14,Ktr125,0.670493007,0.344837003,0.499327494,0.657429174,1,0.840906211,1,0.930030443,0.667593279,0.747126547,0.805347157,0.727002983,0.84548858,1,0.753784984,,,,,,
Sr14,Ktr126,0.418286226,0.513665212,0.710997096,1,0.588170611,0.674274092,0.545474969,0.93263125,0.681157541,0.771947335,0.939626773,0.562992598,0.71975107,0.853532708,0.951355893,,,,,,
Sr14,Ktr127,0.513540886,0.465481168,1,0.861945383,0.635944501,0.789040412,0.803826288,0.95734988,0.960493375,0.701254946,0.819961059,1,0.930146196,0.675919432,0.478168121,,,,,,
Sr14,Ktr128,0.720026673,0.902454148,0.884576965,0.828201532,0.790736588,0.575485951,0.899954463,0.814984093,1,0.649724023,0.877849007,0.971210115,1,1,0.850145008,,,,,,
Sr14,Ktr129,0.860175068,0.947655135,0.823171023,0.80663798,1,0.797967734,0.735942119,0.700997261,0.800655553,1,0.66596556,1,0.811835349,0.68445047,0.683864283,,,,,,
Sr14,Ktr130,0.813401203,0.878937304,1,0.764997552,0.840388053,0.612436631,0.771524658,0.641621486,0.864658906,1,0.828579143,0.597017775,1,0.772043383,0.721359802,,,,,,
Sr14,Ktr131,0.813171334,0.969621581,0.691182691,0.840306992,0.7381042,0.688112099,0.938513909,0.576821147,0.944656375,0.896217994,0.968704807,0.651553811,0.912546504,0.871866574,0.824191884,,,,,,
Sr14,Ktr132,0.845217037,0.783306423,0.656773199,0.687141874,0.760531708,0.705398388,0.93637883,1,1,0.599218973,0.559766432,0.878345277,0.629937646,1,0.861680597,,,,,,
Sr14,Ktr133,0.748743546,0.647636371,0.79236609,0.787689882,0.515185923,0.782378252,0.673646512,0.789096312,0.845106955,0.642252717,0.966741234,0.652170523,0.797354329,0.583099032,0.78337901,,,,,,
Sr14,Ktr134,0.741384537,0.707777109,0.852861833,0.556824107,0.585685243,0.88050608,0.932122523,0.61674094,1,0.843087991,0.765584542,0.972396818,0.75328901,0.832474993,1,,,,,,
Sr14,Ktr135,0.804320969,0.669700051,0.552977062,1,0.789358931,0.805450121,0.945167089,0.456714098,0.771167375,0.907714378,0.86993141,0.712577527,0.80428645,0.881285626,0.718144108,,,,,,
Sr14,Ktr136,0.801397525,0.830071742,0.917203787,0.978988011,0.766710072,1,0.763226739,1,0.672558323,0.932130399,0.608415764,0.703210777,0.931290706,0.823401884,0.689615581,,,,,,
Sr14,Ktr137,0.805949238,0.911513302,0.794759919,0.932310312,0.857649412,0.845895059,0.784303294,0.89906146,0.701487426,0.549700077,0.687536427,0.694673114,0.490744834,0.731666327,0.974296592,,,,,,
Sr14,Ktr138,0.820049717,0.635597804,0.639146739,0.645199928,0.84441961,0.861123133,0.794675893,0.970006645,0.698621844,0.464247999,0.734449594,0.63161557,0.760707824,0.916606299,0.892316549,,,,,,
Sr14,Ktr139,0.859025556,0.935659464,0.658770684,0.87953388,0.729008941,0.612794025,0.958810919,0.662509443,0.772211678,0.934826232,0.754495717,0.617695648,0.507789919,0.867006639,0.63778076,,,,,,
Sr14,Ktr140,0.87412826,0.88190387,1,0.738125657,0.740107826,0.657925113,0.549967021,0.345309705,0.850796097,0.57227638,0.942949688,0.693682659,0.75506193,0.826411142,0.693204211,,,,,,
Sr14,Ktr141,0.840356889,0.967632279,0.899494688,0.650529751,0.736440475,0.706318887,0.640103045,0.469493957,0.51642825,0.809152123,0.585743788,1,0.717669727,0.723513105,0.818716705,,,,,,
Sr14,Ktr142,0.912760576,0.897124242,0.637353113,1,0.654086794,0.976442133,0.73888958,0.831067353,0.674799318,0.949771748,0.452375525,0.478384977,1,0.895989765,1,,,,,,
Sr14,Ktr143,0.856991318,0.661011622,0.904283977,0.67863843,0.75297547,1,0.892183996,0.392476125,1,0.883892536,0.655739003,0.795980425,0.539162667,0.803777628,1,,,,,,
Sr14,Ktr144,0.772886642,0.819546347,0.631377807,0.513808271,0.77601889,0.587710318,0.529660801,0.575382163,0.835827379,0.44254981,0.678180285,1,0.829716441,1,0.878387104,,,,,,
Sr14,Ktr145,0.826395874,0.564791179,0.453500081,0.926279274,0.941513652,0.997925626,0.657182398,0.928732819,0.85957072,0.690192689,0.939760671,0.894923002,0.978432962,1,0.678726592,,,,,,
Sr14,Ktr146,0.692859446,0.870099549,0.815334662,0.579742868,0.605843912,0.473679722,0.869734362,0.540485507,0.57417784,0.742706636,0.630924674,0.838484961,0.815155931,0.64758854,0.526698154,,,,,,
Sr14,Ktr147,0.70281447,0.753477322,0.819177569,0.829872684,0.824316303,0.918571809,0.843022217,1,0.779911399,0.951206867,0.953882741,1,0.930402045,0.937518043,0.761875118,,,,,,
Sr14,Ktr148,0.7958248,0.613555031,0.765907395,1,1,0.834395168,0.767453724,0.744375449,0.912276832,1,1,0.894188979,1,0.966947612,1,,,,,,
Sr14,Ktr149,0.71677226,0.889693905,0.831128749,0.814425258,0.33851253,0.968261244,0.551218902,1,1,0.675831789,0.681940917,0.848820756,0.813476794,0.848347697,1,,,,,,
Sr14,Ktr150,0.779510081,0.858667594,0.798362192,0.885870558,0.537790797,0.799749398,0.906031994,0.778954435,0.71169974,0.81258339,0.486722989,0.741399105,0.665699119,0.458359421,0.930294099,,,,,,
Sr14,Ktr151,0.781240471,0.839452552,0.545427869,0.497918611,0.724745766,0.801182056,0.955596559,0.740239855,0.77606191,0.806406533,0.721488554,0.825897372,1,0.769840599,1,,,,,,
Sr14,Ktr152,0.938362734,0.549294096,0.711254519,0.600776613,0.988559552,0.682500232,0.954100987,0.862671558,0.598055975,1,0.774481394,0.723846971,1,0.543106179,0.760520445,,,,,,
Sr14,Ktr153,0.768136286,0.727773169,0.719278731,0.773573513,0.793492468,0.884495368,0.44520158,0.707002313,0.946658495,0.775827376,0.852275083,0.792944523,0.716589718,0.754595737,1,,,,,,
Sr14,Ktr154,0.765598124,0.991887286,0.562001446,0.809075243,0.910891374,0.558287757,0.987732375,0.733062085,0.725907467,0.812198039,0.713175184,0.44972776,0.983652828,0.642290164,0.726536869,,,,,,
Sr14,Ktr155,0.779357777,0.936242577,1,1,0.845424084,0.919778134,0.66732859,0.571054223,0.740603072,0.623844995,0.748248937,0.946424711,0.65555217,0.995881396,1,,,,,,
Sr14,Ktr156,0.874839669,0.679110704,1,0.786403122,1,0.835392357,0.69768153,0.713317995,0.552207072,0.689683654,0.550990964,0.803050354,0.917889873,1,0.770067956,,,,,,
Sr14,Ktr157,0.872834175,0.738197239,0.828571226,0.748549454,0.565085278,0.769543466,0.893881003,0.809268596,0.650603842,0.879078586,1,0.939448335,1,0.679012341,0.660766042,,,,,,
Sr14,Ktr158,0.929489614,0.795416774,0.826875445,0.760009695,0.797382406,0.715360452,0.814050539,0.618254296,0.916423893,0.770448237,1,1,0.957784502,0.861309189,0.638687696,,,,,,
Sr14,Ktr159,0.786696693,0.842562863,0.502433799,0.611526622,0.806262439,0.595658889,0.803268646,0.945071091,0.814864822,0.789034711,0.885896199,0.938485838,0.935238918,0.791708501,0.639840921,,,,,,
Sr14,Ktr160,0.789699851,0.580997379,0.972580316,0.591724901,0.612245424,0.784416375,0.733854391,0.487874989,0.513434633,1,0.712296563,0.660834563,0.682613255,0.7706741,0.603219689,,,,,,
Sr14,Ktr161,0.748936635,0.924113155,0.522844485,0.832693216,0.652323155,0.80237662,0.861946909,0.881864597,0.831686466,0.715519413,1,1,0.671784269,0.626622277,0.797771212,,,,,,
Sr14,Ktr162,0.791371642,0.525843323,0.464516605,0.822240685,0.985504879,0.895983819,0.619131835,0.988259451,0.83195943,0.891813289,0.748155573,0.624776954,0.712576715,0.861415695,0.592524965,,,,,,
